"","date","frequency","happiness","timeseries"
"1326",2018-08-18,147701185,"5.987","/api/v1/timeseries/3/"
"1327",2018-08-19,154916044,"5.994","/api/v1/timeseries/3/"
"1328",2018-08-20,162228084,"5.994","/api/v1/timeseries/3/"
"1329",2018-08-21,169432869,"5.955","/api/v1/timeseries/3/"
"1330",2018-08-22,169046951,"5.932","/api/v1/timeseries/3/"
"1331",2018-08-23,165321565,"5.950","/api/v1/timeseries/3/"
"1332",2018-08-24,172318240,"5.999","/api/v1/timeseries/3/"
"1333",2018-08-25,161162912,"6.007","/api/v1/timeseries/3/"
"1334",2018-08-26,165840840,"5.981","/api/v1/timeseries/3/"
"1335",2018-08-27,168623563,"5.980","/api/v1/timeseries/3/"
"1336",2018-08-28,169646286,"5.976","/api/v1/timeseries/3/"
"1337",2018-08-29,172499503,"5.968","/api/v1/timeseries/3/"
"1338",2018-08-30,169349945,"5.982","/api/v1/timeseries/3/"
"1339",2018-08-31,162226443,"6.029","/api/v1/timeseries/3/"
"1340",2018-09-01,152285848,"6.025","/api/v1/timeseries/3/"
"1341",2018-09-02,149008515,"6.014","/api/v1/timeseries/3/"
"1342",2018-09-03,155887059,"6.006","/api/v1/timeseries/3/"
"1343",2018-09-04,171763183,"5.973","/api/v1/timeseries/3/"
"1344",2018-09-05,169112144,"5.971","/api/v1/timeseries/3/"
"1345",2018-09-06,169197444,"5.968","/api/v1/timeseries/3/"
"1346",2018-09-07,170899101,"5.952","/api/v1/timeseries/3/"
"1347",2018-09-08,156055243,"5.933","/api/v1/timeseries/3/"
"1348",2018-09-09,156903450,"5.946","/api/v1/timeseries/3/"
"1349",2018-09-10,163023034,"5.966","/api/v1/timeseries/3/"
"1350",2018-09-11,164823958,"5.969","/api/v1/timeseries/3/"
"1351",2018-09-12,165848245,"5.991","/api/v1/timeseries/3/"
"1352",2018-09-13,166117717,"5.944","/api/v1/timeseries/3/"
"1353",2018-09-14,156440353,"5.970","/api/v1/timeseries/3/"
"1354",2018-09-15,142428315,"5.987","/api/v1/timeseries/3/"
"1355",2018-09-16,151710306,"5.955","/api/v1/timeseries/3/"
"1356",2018-09-17,161563967,"5.969","/api/v1/timeseries/3/"
"1357",2018-09-18,158800701,"5.969","/api/v1/timeseries/3/"
"1358",2018-09-19,159275922,"5.976","/api/v1/timeseries/3/"
"1359",2018-09-20,158594726,"5.977","/api/v1/timeseries/3/"
"1360",2018-09-21,157193302,"5.975","/api/v1/timeseries/3/"
"1361",2018-09-22,146410281,"5.977","/api/v1/timeseries/3/"
"1362",2018-09-23,151540794,"5.971","/api/v1/timeseries/3/"
"1363",2018-09-24,162797528,"5.983","/api/v1/timeseries/3/"
"1364",2018-09-25,166730909,"5.996","/api/v1/timeseries/3/"
"1365",2018-09-26,172703058,"5.976","/api/v1/timeseries/3/"
"1366",2018-09-27,186205830,"5.920","/api/v1/timeseries/3/"
"1367",2018-09-28,172842926,"5.937","/api/v1/timeseries/3/"
"1368",2018-09-29,145142795,"5.980","/api/v1/timeseries/3/"
"1369",2018-09-30,153807525,"5.981","/api/v1/timeseries/3/"
"1370",2018-10-01,162461874,"5.987","/api/v1/timeseries/3/"
"1371",2018-10-02,164469260,"5.960","/api/v1/timeseries/3/"
"1372",2018-10-03,169859984,"5.948","/api/v1/timeseries/3/"
"1373",2018-10-04,171159814,"5.969","/api/v1/timeseries/3/"
"1374",2018-10-05,167685503,"5.967","/api/v1/timeseries/3/"
"1375",2018-10-06,159829338,"5.973","/api/v1/timeseries/3/"
"1376",2018-10-07,159489575,"5.949","/api/v1/timeseries/3/"
"1377",2018-10-08,160520284,"5.983","/api/v1/timeseries/3/"
"1378",2018-10-09,164878577,"5.991","/api/v1/timeseries/3/"
"1379",2018-10-10,166385883,"5.976","/api/v1/timeseries/3/"
"1380",2018-10-11,166276592,"5.975","/api/v1/timeseries/3/"
"1381",2018-10-12,157591566,"6.016","/api/v1/timeseries/3/"
"1382",2018-10-13,142532381,"6.006","/api/v1/timeseries/3/"
"1383",2018-10-14,147702632,"5.998","/api/v1/timeseries/3/"
"1384",2018-10-15,158245212,"5.984","/api/v1/timeseries/3/"
"1385",2018-10-16,161918040,"5.974","/api/v1/timeseries/3/"
"1386",2018-10-17,159943155,"5.971","/api/v1/timeseries/3/"
"1387",2018-10-18,156909227,"5.966","/api/v1/timeseries/3/"
"1388",2018-10-19,151881101,"5.964","/api/v1/timeseries/3/"
"1389",2018-10-20,142552632,"5.972","/api/v1/timeseries/3/"
"1390",2018-10-21,149084584,"5.970","/api/v1/timeseries/3/"
"1391",2018-10-22,166036929,"5.989","/api/v1/timeseries/3/"
"1392",2018-10-23,163762835,"5.988","/api/v1/timeseries/3/"
"1393",2018-10-24,169745265,"5.939","/api/v1/timeseries/3/"
"1394",2018-10-25,166339613,"5.945","/api/v1/timeseries/3/"
"1395",2018-10-26,154217462,"5.944","/api/v1/timeseries/3/"
"1396",2018-10-27,149735607,"5.908","/api/v1/timeseries/3/"
"1397",2018-10-28,152969466,"5.924","/api/v1/timeseries/3/"
"1398",2018-10-29,164821253,"5.926","/api/v1/timeseries/3/"
"1399",2018-10-30,164292684,"5.958","/api/v1/timeseries/3/"
"1400",2018-10-31,155291934,"6.002","/api/v1/timeseries/3/"
"1401",2018-11-01,161796388,"6.003","/api/v1/timeseries/3/"
"1402",2018-11-02,160708817,"5.991","/api/v1/timeseries/3/"
"1403",2018-11-03,147389276,"5.993","/api/v1/timeseries/3/"
"1404",2018-11-04,154559517,"5.996","/api/v1/timeseries/3/"
"1405",2018-11-05,165835589,"5.992","/api/v1/timeseries/3/"
"1406",2018-11-06,189548879,"6.024","/api/v1/timeseries/3/"
"1407",2018-11-07,180825405,"5.977","/api/v1/timeseries/3/"
"1408",2018-11-08,181793919,"5.923","/api/v1/timeseries/3/"
"1409",2018-11-09,170843267,"5.941","/api/v1/timeseries/3/"
"1410",2018-11-10,161191022,"5.936","/api/v1/timeseries/3/"
"1411",2018-11-11,162491971,"5.974","/api/v1/timeseries/3/"
"1412",2018-11-12,172981308,"5.985","/api/v1/timeseries/3/"
"1413",2018-11-13,167494556,"5.970","/api/v1/timeseries/3/"
"1414",2018-11-14,166623065,"5.977","/api/v1/timeseries/3/"
"1415",2018-11-15,167328025,"5.953","/api/v1/timeseries/3/"
"1416",2018-11-16,153904866,"5.977","/api/v1/timeseries/3/"
"1417",2018-11-17,141535966,"5.970","/api/v1/timeseries/3/"
"1418",2018-11-18,146475540,"5.976","/api/v1/timeseries/3/"
"1419",2018-11-19,157123882,"5.964","/api/v1/timeseries/3/"
"1420",2018-11-20,158519357,"5.967","/api/v1/timeseries/3/"
"1421",2018-11-21,153875997,"6.000","/api/v1/timeseries/3/"
"1422",2018-11-22,140912409,"6.086","/api/v1/timeseries/3/"
"1423",2018-11-23,135088676,"6.042","/api/v1/timeseries/3/"
"1424",2018-11-24,137487633,"5.996","/api/v1/timeseries/3/"
"1425",2018-11-25,152841417,"5.965","/api/v1/timeseries/3/"
"1426",2018-11-26,159936993,"5.975","/api/v1/timeseries/3/"
"1427",2018-11-27,159082816,"5.985","/api/v1/timeseries/3/"
"1428",2018-11-28,162127797,"6.012","/api/v1/timeseries/3/"
"1429",2018-11-29,157933578,"5.990","/api/v1/timeseries/3/"
"1430",2018-11-30,150755272,"6.015","/api/v1/timeseries/3/"
"1431",2018-12-01,155417511,"6.054","/api/v1/timeseries/3/"
"1432",2018-12-02,150379679,"6.019","/api/v1/timeseries/3/"
"1433",2018-12-03,158568767,"6.037","/api/v1/timeseries/3/"
"1434",2018-12-04,159329430,"6.010","/api/v1/timeseries/3/"
"1435",2018-12-05,161209184,"6.004","/api/v1/timeseries/3/"
"1436",2018-12-06,154604724,"6.005","/api/v1/timeseries/3/"
"1437",2018-12-07,156875630,"6.020","/api/v1/timeseries/3/"
"1438",2018-12-08,138724504,"6.008","/api/v1/timeseries/3/"
"1439",2018-12-09,145738492,"5.994","/api/v1/timeseries/3/"
"1440",2018-12-10,155954030,"6.001","/api/v1/timeseries/3/"
"1441",2018-12-11,159105005,"6.005","/api/v1/timeseries/3/"
"1442",2018-12-12,167970453,"6.006","/api/v1/timeseries/3/"
"1443",2018-12-13,156781436,"5.983","/api/v1/timeseries/3/"
"1444",2018-12-14,168640858,"6.025","/api/v1/timeseries/3/"
"1445",2018-12-15,144345482,"5.996","/api/v1/timeseries/3/"
"1446",2018-12-16,151946389,"5.989","/api/v1/timeseries/3/"
"1447",2018-12-17,151324200,"5.998","/api/v1/timeseries/3/"
"1448",2018-12-18,154626551,"5.997","/api/v1/timeseries/3/"
"1449",2018-12-19,152286015,"6.000","/api/v1/timeseries/3/"
"1450",2018-12-20,158245403,"6.001","/api/v1/timeseries/3/"
"1451",2018-12-21,155971668,"6.008","/api/v1/timeseries/3/"
"1452",2018-12-22,142621473,"6.013","/api/v1/timeseries/3/"
"1453",2018-12-23,141848045,"6.028","/api/v1/timeseries/3/"
"1454",2018-12-24,139039926,"6.152","/api/v1/timeseries/3/"
"1455",2018-12-25,130365866,"6.227","/api/v1/timeseries/3/"
"1456",2018-12-26,135588646,"6.057","/api/v1/timeseries/3/"
"1457",2018-12-27,147584527,"6.000","/api/v1/timeseries/3/"
"1458",2018-12-28,153185433,"6.009","/api/v1/timeseries/3/"
"1459",2018-12-29,152434589,"6.020","/api/v1/timeseries/3/"
"1460",2018-12-30,153596476,"6.019","/api/v1/timeseries/3/"
"1461",2018-12-31,157146311,"6.108","/api/v1/timeseries/3/"
"1462",2019-01-01,145361578,"6.095","/api/v1/timeseries/3/"
"1463",2019-01-02,156353260,"6.007","/api/v1/timeseries/3/"
"1464",2019-01-03,161389001,"6.002","/api/v1/timeseries/3/"
"1465",2019-01-04,163318124,"5.983","/api/v1/timeseries/3/"
"1466",2019-01-05,159511070,"5.984","/api/v1/timeseries/3/"
"1467",2019-01-06,162797842,"5.991","/api/v1/timeseries/3/"
"1468",2019-01-07,165908252,"5.972","/api/v1/timeseries/3/"
"1469",2019-01-08,165940429,"5.947","/api/v1/timeseries/3/"
"1470",2019-01-09,166364087,"5.967","/api/v1/timeseries/3/"
"1471",2019-01-10,167135653,"5.964","/api/v1/timeseries/3/"
"1472",2019-01-11,160907506,"5.980","/api/v1/timeseries/3/"
"1473",2019-01-12,157109794,"5.973","/api/v1/timeseries/3/"
"1474",2019-01-13,157738881,"5.989","/api/v1/timeseries/3/"
"1475",2019-01-14,158703846,"5.977","/api/v1/timeseries/3/"
"1476",2019-01-15,171002510,"5.998","/api/v1/timeseries/3/"
"1477",2019-01-16,166802299,"5.955","/api/v1/timeseries/3/"
"1478",2019-01-17,167547322,"5.963","/api/v1/timeseries/3/"
"1479",2019-01-18,158984524,"5.966","/api/v1/timeseries/3/"
"1480",2019-01-19,160700020,"5.972","/api/v1/timeseries/3/"
"1481",2019-01-20,169879487,"5.970","/api/v1/timeseries/3/"
"1482",2019-01-21,169251165,"5.967","/api/v1/timeseries/3/"
"1483",2019-01-22,171355691,"5.947","/api/v1/timeseries/3/"
"1484",2019-01-23,174722626,"5.954","/api/v1/timeseries/3/"
"1485",2019-01-24,168531339,"5.956","/api/v1/timeseries/3/"
"1486",2019-01-25,167767985,"5.941","/api/v1/timeseries/3/"
"1487",2019-01-26,147824011,"5.959","/api/v1/timeseries/3/"
"1488",2019-01-27,153405324,"5.955","/api/v1/timeseries/3/"
"1489",2019-01-28,160171712,"5.975","/api/v1/timeseries/3/"
"1490",2019-01-29,165939282,"5.948","/api/v1/timeseries/3/"
"1491",2019-01-30,179626063,"5.960","/api/v1/timeseries/3/"
"1492",2019-01-31,168699290,"5.971","/api/v1/timeseries/3/"
"1493",2019-02-01,160158374,"5.994","/api/v1/timeseries/3/"
"1494",2019-02-02,150349613,"5.979","/api/v1/timeseries/3/"
"1495",2019-02-03,162817601,"5.977","/api/v1/timeseries/3/"
"1496",2019-02-04,161347240,"5.974","/api/v1/timeseries/3/"
"1497",2019-02-05,169017311,"5.967","/api/v1/timeseries/3/"
"1498",2019-02-06,168324712,"5.968","/api/v1/timeseries/3/"
"1499",2019-02-07,165954409,"5.975","/api/v1/timeseries/3/"
"1500",2019-02-08,159717030,"5.989","/api/v1/timeseries/3/"
"1501",2019-02-09,150173486,"5.991","/api/v1/timeseries/3/"
"1502",2019-02-10,172694599,"6.036","/api/v1/timeseries/3/"
"1503",2019-02-11,169854440,"6.020","/api/v1/timeseries/3/"
"1504",2019-02-12,167026145,"5.980","/api/v1/timeseries/3/"
"1505",2019-02-13,165106213,"5.985","/api/v1/timeseries/3/"
"1506",2019-02-14,164331868,"6.005","/api/v1/timeseries/3/"
"1507",2019-02-15,157980680,"5.933","/api/v1/timeseries/3/"
"1508",2019-02-16,147954166,"5.936","/api/v1/timeseries/3/"
"1509",2019-02-17,155034170,"5.959","/api/v1/timeseries/3/"
"1510",2019-02-18,161158968,"5.952","/api/v1/timeseries/3/"
"1511",2019-02-19,167443621,"5.962","/api/v1/timeseries/3/"
"1512",2019-02-20,169751504,"5.961","/api/v1/timeseries/3/"
"1513",2019-02-21,168734068,"5.946","/api/v1/timeseries/3/"
"1514",2019-02-22,162831500,"5.949","/api/v1/timeseries/3/"
"1515",2019-02-23,153424031,"5.945","/api/v1/timeseries/3/"
"1516",2019-02-24,163227566,"5.979","/api/v1/timeseries/3/"
"1517",2019-02-25,167629608,"5.976","/api/v1/timeseries/3/"
"1518",2019-02-26,176632886,"5.952","/api/v1/timeseries/3/"
"1519",2019-02-27,188889740,"5.900","/api/v1/timeseries/3/"
"1520",2019-02-28,175487429,"5.947","/api/v1/timeseries/3/"
"1521",2019-03-01,172035739,"5.960","/api/v1/timeseries/3/"
"1522",2019-03-02,165647658,"5.977","/api/v1/timeseries/3/"
"1523",2019-03-03,161308904,"5.973","/api/v1/timeseries/3/"
"1524",2019-03-04,170352044,"5.966","/api/v1/timeseries/3/"
"1525",2019-03-05,168984888,"5.951","/api/v1/timeseries/3/"
"1526",2019-03-06,170660560,"5.953","/api/v1/timeseries/3/"
"1527",2019-03-07,168804170,"5.969","/api/v1/timeseries/3/"
"1528",2019-03-08,164697862,"6.037","/api/v1/timeseries/3/"
"1529",2019-03-09,149739499,"5.980","/api/v1/timeseries/3/"
"1530",2019-03-10,156155845,"5.966","/api/v1/timeseries/3/"
"1531",2019-03-11,168456476,"5.958","/api/v1/timeseries/3/"
"1532",2019-03-12,178488943,"5.951","/api/v1/timeseries/3/"
"1533",2019-03-13,189405333,"5.915","/api/v1/timeseries/3/"
"1534",2019-03-14,180372489,"5.930","/api/v1/timeseries/3/"
"1535",2019-03-15,185006579,"5.835","/api/v1/timeseries/3/"
"1536",2019-03-16,172790185,"5.923","/api/v1/timeseries/3/"
"1537",2019-03-17,172229406,"5.945","/api/v1/timeseries/3/"
"1538",2019-03-18,165470631,"5.940","/api/v1/timeseries/3/"
"1539",2019-03-19,173002637,"5.964","/api/v1/timeseries/3/"
"1540",2019-03-20,177844153,"5.958","/api/v1/timeseries/3/"
"1541",2019-03-21,178430464,"5.958","/api/v1/timeseries/3/"
"1542",2019-03-22,176387734,"5.953","/api/v1/timeseries/3/"
"1543",2019-03-23,162841447,"5.945","/api/v1/timeseries/3/"
"1544",2019-03-24,172619383,"5.935","/api/v1/timeseries/3/"
"1545",2019-03-25,180640387,"5.942","/api/v1/timeseries/3/"
"1546",2019-03-26,185663892,"5.936","/api/v1/timeseries/3/"
"1547",2019-03-27,182174919,"5.971","/api/v1/timeseries/3/"
"1548",2019-03-28,171781311,"5.975","/api/v1/timeseries/3/"
"1549",2019-03-29,162555426,"5.985","/api/v1/timeseries/3/"
"1550",2019-03-30,149020055,"5.982","/api/v1/timeseries/3/"
"1551",2019-03-31,160401479,"5.969","/api/v1/timeseries/3/"
"1552",2019-04-01,169507373,"5.952","/api/v1/timeseries/3/"
"1553",2019-04-02,175476122,"5.944","/api/v1/timeseries/3/"
"1554",2019-04-03,172043893,"5.959","/api/v1/timeseries/3/"
"1555",2019-04-04,177310694,"5.984","/api/v1/timeseries/3/"
"1556",2019-04-05,166502024,"5.990","/api/v1/timeseries/3/"
"1557",2019-04-06,152736375,"5.976","/api/v1/timeseries/3/"
"1558",2019-04-07,164802943,"6.002","/api/v1/timeseries/3/"
"1559",2019-04-08,171532028,"5.988","/api/v1/timeseries/3/"
"1560",2019-04-09,174374653,"5.967","/api/v1/timeseries/3/"
"1561",2019-04-10,176291642,"5.969","/api/v1/timeseries/3/"
"1562",2019-04-11,178494476,"5.964","/api/v1/timeseries/3/"
"1563",2019-04-12,184757845,"5.997","/api/v1/timeseries/3/"
"1564",2019-04-13,167311548,"5.960","/api/v1/timeseries/3/"
"1565",2019-04-14,165614580,"5.995","/api/v1/timeseries/3/"
"1566",2019-04-15,171715483,"5.938","/api/v1/timeseries/3/"
"1567",2019-04-16,173346120,"5.960","/api/v1/timeseries/3/"
"1568",2019-04-17,174509963,"5.981","/api/v1/timeseries/3/"
"1569",2019-04-18,183222858,"5.959","/api/v1/timeseries/3/"
"1570",2019-04-19,164932428,"5.975","/api/v1/timeseries/3/"
"1571",2019-04-20,152087765,"5.980","/api/v1/timeseries/3/"
"1572",2019-04-21,158898100,"5.964","/api/v1/timeseries/3/"
"1573",2019-04-22,183463396,"5.983","/api/v1/timeseries/3/"
"1574",2019-04-23,190871495,"5.975","/api/v1/timeseries/3/"
"1575",2019-04-24,190034676,"5.992","/api/v1/timeseries/3/"
"1576",2019-04-25,182821224,"5.988","/api/v1/timeseries/3/"
"1577",2019-04-26,170065137,"5.997","/api/v1/timeseries/3/"
"1578",2019-04-27,158564999,"6.000","/api/v1/timeseries/3/"
"1579",2019-04-28,165775011,"5.978","/api/v1/timeseries/3/"
"1580",2019-04-29,169373099,"5.961","/api/v1/timeseries/3/"
"1581",2019-04-30,176522537,"5.973","/api/v1/timeseries/3/"
"1582",2019-05-01,194987278,"6.005","/api/v1/timeseries/3/"
"1583",2019-05-02,165603947,"5.984","/api/v1/timeseries/3/"
"1584",2019-05-03,165012622,"5.996","/api/v1/timeseries/3/"
"1585",2019-05-04,154878730,"5.979","/api/v1/timeseries/3/"
"1586",2019-05-05,165363354,"5.971","/api/v1/timeseries/3/"
"1587",2019-05-06,175346160,"5.969","/api/v1/timeseries/3/"
"1588",2019-05-07,180497163,"5.973","/api/v1/timeseries/3/"
"1589",2019-05-08,185656972,"5.963","/api/v1/timeseries/3/"
"1590",2019-05-09,178506184,"5.951","/api/v1/timeseries/3/"
"1591",2019-05-10,168026047,"5.972","/api/v1/timeseries/3/"
"1592",2019-05-11,152659047,"5.973","/api/v1/timeseries/3/"
"1593",2019-05-12,163414718,"6.044","/api/v1/timeseries/3/"
"1594",2019-05-13,173623143,"5.970","/api/v1/timeseries/3/"
"1595",2019-05-14,173795341,"5.943","/api/v1/timeseries/3/"
"1596",2019-05-15,178845459,"5.906","/api/v1/timeseries/3/"
"1597",2019-05-16,183895369,"5.909","/api/v1/timeseries/3/"
"1598",2019-05-17,173413445,"5.933","/api/v1/timeseries/3/"
"1599",2019-05-18,155933217,"5.976","/api/v1/timeseries/3/"
"1600",2019-05-19,161358776,"5.963","/api/v1/timeseries/3/"
"1601",2019-05-20,172701521,"5.962","/api/v1/timeseries/3/"
"1602",2019-05-21,175158662,"5.973","/api/v1/timeseries/3/"
"1603",2019-05-22,173708968,"5.971","/api/v1/timeseries/3/"
"1604",2019-05-23,176008991,"5.976","/api/v1/timeseries/3/"
"1605",2019-05-24,164488382,"5.982","/api/v1/timeseries/3/"
"1606",2019-05-25,150282311,"5.984","/api/v1/timeseries/3/"
"1607",2019-05-26,156245177,"5.989","/api/v1/timeseries/3/"
"1608",2019-05-27,154712158,"5.992","/api/v1/timeseries/3/"
"1609",2019-05-28,160515949,"5.979","/api/v1/timeseries/3/"
"1610",2019-05-29,170545165,"5.958","/api/v1/timeseries/3/"
"1611",2019-05-30,171221324,"5.978","/api/v1/timeseries/3/"
"1612",2019-05-31,161887377,"5.995","/api/v1/timeseries/3/"
"1613",2019-06-01,156327152,"6.015","/api/v1/timeseries/3/"
"1614",2019-06-02,160505321,"5.994","/api/v1/timeseries/3/"
"1615",2019-06-03,166661159,"5.994","/api/v1/timeseries/3/"
"1616",2019-06-04,166056257,"6.008","/api/v1/timeseries/3/"
"1617",2019-06-05,150076985,"5.987","/api/v1/timeseries/3/"
"1618",2019-06-06,159766167,"5.969","/api/v1/timeseries/3/"
"1619",2019-06-07,164619590,"5.985","/api/v1/timeseries/3/"
"1620",2019-06-08,149144026,"5.994","/api/v1/timeseries/3/"
"1621",2019-06-09,156799798,"5.979","/api/v1/timeseries/3/"
"1622",2019-06-10,166237930,"5.972","/api/v1/timeseries/3/"
"1623",2019-06-11,168538802,"5.963","/api/v1/timeseries/3/"
"1624",2019-06-12,186401120,"5.960","/api/v1/timeseries/3/"
"1625",2019-06-13,179121579,"5.964","/api/v1/timeseries/3/"
"1626",2019-06-14,166640550,"5.997","/api/v1/timeseries/3/"
"1627",2019-06-15,151642915,"5.988","/api/v1/timeseries/3/"
"1628",2019-06-16,152167066,"6.018","/api/v1/timeseries/3/"
"1629",2019-06-17,158150263,"5.979","/api/v1/timeseries/3/"
"1630",2019-06-18,165739620,"5.958","/api/v1/timeseries/3/"
"1631",2019-06-19,171805633,"5.960","/api/v1/timeseries/3/"
"1632",2019-06-20,170209530,"5.969","/api/v1/timeseries/3/"
"1633",2019-06-21,170348228,"5.990","/api/v1/timeseries/3/"
"1634",2019-06-22,153501102,"5.984","/api/v1/timeseries/3/"
"1635",2019-06-23,156359506,"5.970","/api/v1/timeseries/3/"
"1636",2019-06-24,165161620,"5.977","/api/v1/timeseries/3/"
"1637",2019-06-25,174679472,"5.957","/api/v1/timeseries/3/"
"1638",2019-06-26,169362169,"5.950","/api/v1/timeseries/3/"
"1639",2019-06-27,168839006,"5.966","/api/v1/timeseries/3/"
"1640",2019-06-28,161607080,"5.998","/api/v1/timeseries/3/"
"1641",2019-06-29,150433891,"5.976","/api/v1/timeseries/3/"
"1642",2019-06-30,165399788,"5.954","/api/v1/timeseries/3/"
"1643",2019-07-01,173427145,"5.961","/api/v1/timeseries/3/"
"1644",2019-07-02,171653116,"5.963","/api/v1/timeseries/3/"
"1645",2019-07-03,177034934,"5.961","/api/v1/timeseries/3/"
"1646",2019-07-04,166090032,"6.014","/api/v1/timeseries/3/"
"1647",2019-07-05,158949348,"5.989","/api/v1/timeseries/3/"
"1648",2019-07-06,160555883,"5.971","/api/v1/timeseries/3/"
"1649",2019-07-07,168416425,"5.994","/api/v1/timeseries/3/"
"1650",2019-07-08,168667303,"5.980","/api/v1/timeseries/3/"
"1651",2019-07-09,173866599,"5.977","/api/v1/timeseries/3/"
"1652",2019-07-10,173447630,"5.977","/api/v1/timeseries/3/"
"1653",2019-07-11,148567413,"5.979","/api/v1/timeseries/3/"
"1654",2019-07-12,132411705,"5.988","/api/v1/timeseries/3/"
"1655",2019-07-13,156614357,"5.973","/api/v1/timeseries/3/"
"1656",2019-07-14,168644408,"5.959","/api/v1/timeseries/3/"
"1657",2019-07-15,177826277,"5.926","/api/v1/timeseries/3/"
"1658",2019-07-16,180462653,"5.924","/api/v1/timeseries/3/"
"1659",2019-07-17,178307968,"5.937","/api/v1/timeseries/3/"
"1660",2019-07-18,179414559,"5.944","/api/v1/timeseries/3/"
"1661",2019-07-19,172992450,"5.974","/api/v1/timeseries/3/"
"1662",2019-07-20,159654625,"5.977","/api/v1/timeseries/3/"
"1663",2019-07-21,162470307,"5.976","/api/v1/timeseries/3/"
"1664",2019-07-22,172377153,"5.967","/api/v1/timeseries/3/"
"1665",2019-07-23,178048388,"5.972","/api/v1/timeseries/3/"
"1666",2019-07-24,181256224,"5.953","/api/v1/timeseries/3/"
"1667",2019-07-25,175470961,"5.949","/api/v1/timeseries/3/"
"1668",2019-07-26,168851456,"5.969","/api/v1/timeseries/3/"
"1669",2019-07-27,159527231,"5.943","/api/v1/timeseries/3/"
"1670",2019-07-28,165994422,"5.935","/api/v1/timeseries/3/"
"1671",2019-07-29,178275397,"5.924","/api/v1/timeseries/3/"
"1672",2019-07-30,181534815,"5.947","/api/v1/timeseries/3/"
"1673",2019-07-31,174871449,"5.946","/api/v1/timeseries/3/"
"1674",2019-08-01,170821458,"5.980","/api/v1/timeseries/3/"
"1675",2019-08-02,162774205,"5.963","/api/v1/timeseries/3/"
"1676",2019-08-03,159911122,"5.901","/api/v1/timeseries/3/"
"1677",2019-08-04,187986689,"5.760","/api/v1/timeseries/3/"
"1678",2019-08-05,190351135,"5.834","/api/v1/timeseries/3/"
"1679",2019-08-06,184978190,"5.900","/api/v1/timeseries/3/"
"1680",2019-08-07,187193922,"5.910","/api/v1/timeseries/3/"
"1681",2019-08-08,185374072,"5.936","/api/v1/timeseries/3/"
"1682",2019-08-09,172275067,"5.963","/api/v1/timeseries/3/"
"1683",2019-08-10,163513888,"5.894","/api/v1/timeseries/3/"
"1684",2019-08-11,164279510,"5.931","/api/v1/timeseries/3/"
"1685",2019-08-12,171727889,"5.962","/api/v1/timeseries/3/"
"1686",2019-08-13,172304272,"5.958","/api/v1/timeseries/3/"
"1687",2019-08-14,170516838,"5.950","/api/v1/timeseries/3/"
"1688",2019-08-15,171468900,"5.948","/api/v1/timeseries/3/"
"1689",2019-08-16,163487528,"5.975","/api/v1/timeseries/3/"
"1690",2019-08-17,152028765,"5.959","/api/v1/timeseries/3/"
"1691",2019-08-18,159031532,"5.940","/api/v1/timeseries/3/"
"1692",2019-08-19,161433680,"5.964","/api/v1/timeseries/3/"
"1693",2019-08-20,166347114,"5.956","/api/v1/timeseries/3/"
"1694",2019-08-21,175522344,"5.933","/api/v1/timeseries/3/"
"1695",2019-08-22,168065673,"5.967","/api/v1/timeseries/3/"
"1696",2019-08-23,164495635,"5.987","/api/v1/timeseries/3/"
"1697",2019-08-24,152823490,"5.981","/api/v1/timeseries/3/"
"1698",2019-08-25,155075655,"5.987","/api/v1/timeseries/3/"
"1699",2019-08-26,160702449,"5.995","/api/v1/timeseries/3/"
"1700",2019-08-27,164897851,"5.980","/api/v1/timeseries/3/"
"1701",2019-08-28,172503698,"5.962","/api/v1/timeseries/3/"
"1702",2019-08-29,168793370,"5.961","/api/v1/timeseries/3/"
"1703",2019-08-30,160062132,"5.972","/api/v1/timeseries/3/"
"1704",2019-08-31,159232966,"5.997","/api/v1/timeseries/3/"
"1705",2019-09-01,166884374,"5.985","/api/v1/timeseries/3/"
"1706",2019-09-02,168661178,"5.962","/api/v1/timeseries/3/"
"1707",2019-09-03,170547424,"5.925","/api/v1/timeseries/3/"
"1708",2019-09-04,178456769,"5.922","/api/v1/timeseries/3/"
"1709",2019-09-05,174736847,"5.958","/api/v1/timeseries/3/"
"1710",2019-09-06,168869797,"5.972","/api/v1/timeseries/3/"
"1711",2019-09-07,162697563,"5.973","/api/v1/timeseries/3/"
"1712",2019-09-08,160860360,"5.970","/api/v1/timeseries/3/"
"1713",2019-09-09,168685100,"5.961","/api/v1/timeseries/3/"
"1714",2019-09-10,164344008,"5.968","/api/v1/timeseries/3/"
"1715",2019-09-11,172499277,"5.955","/api/v1/timeseries/3/"
"1716",2019-09-12,168152657,"5.954","/api/v1/timeseries/3/"
"1717",2019-09-13,161072807,"5.962","/api/v1/timeseries/3/"
"1718",2019-09-14,155883354,"5.974","/api/v1/timeseries/3/"
"1719",2019-09-15,164235504,"5.948","/api/v1/timeseries/3/"
"1720",2019-09-16,172197449,"5.960","/api/v1/timeseries/3/"
"1721",2019-09-17,171384314,"5.971","/api/v1/timeseries/3/"
"1722",2019-09-18,170657788,"5.957","/api/v1/timeseries/3/"
"1723",2019-09-19,168730279,"5.951","/api/v1/timeseries/3/"
"1724",2019-09-20,165732822,"5.974","/api/v1/timeseries/3/"
